has,prefers,count
"Oregon","Maryland",1
"SUNY Buffalo","Maryland",2
"Syracuse","Maryland",1
"Boston College","Maryland",1
"Stanford","Indiana",3
"MIT","Indiana",1
"Chicago","Indiana",3
"Northwestern","Indiana",3
"Michigan","Indiana",8
"Columbia","Indiana",1
"Yale","Indiana",1
"UPenn","Indiana",1
"Carnegie Mellon","Indiana",1
"Wisconsin","Indiana",1
"UCLA","Indiana",2
"Minnesota","Indiana",1
"Illinois, Urb. Champ.","Indiana",1
"Duke","Indiana",1
"Purdue","Indiana",4
"Ohio State","Indiana",4
"Iowa","Indiana",2
"UNC","Indiana",3
"Wash. U. in St. Louis","Indiana",1
"Florida","Indiana",2
"UT Austin","Indiana",5
"Pittsburgh","Indiana",5
"Penn State","Indiana",2
"Washington","Indiana",1
"Maryland","Indiana",1
"Michigan State","Indiana",1
"Colorado, Boulder","Indiana",3
"Arizona","Indiana",4
"SUNY Buffalo","Indiana",3
"UT Dallas","Indiana",1
"Boston","Indiana",1
"TexasAM","Indiana",5
"Georgia","Indiana",1
"Vanderbilt","Indiana",1
"South Carolina","Indiana",1
"Virginia Tech","Indiana",1
"Boston College","Indiana",1
"Arkansas","Indiana",1
"MIT","Michigan State",3
"Harvard","Michigan State",1
"Cornell","Michigan State",1
"Northwestern","Michigan State",2
"Michigan","Michigan State",6
"Yale","Michigan State",2
"UPenn","Michigan State",1
"Carnegie Mellon","Michigan State",2
"Wisconsin","Michigan State",5
"NYU","Michigan State",1
"Minnesota","Michigan State",8
"Illinois, Urb. Champ.","Michigan State",3
"Duke","Michigan State",1
"Purdue","Michigan State",5
"Ohio State","Michigan State",6
"Iowa","Michigan State",1
"UNC","Michigan State",1
"Florida","Michigan State",2
"UT Austin","Michigan State",1
"Pittsburgh","Michigan State",1
"Penn State","Michigan State",3
"Washington","Michigan State",2
"Maryland","Michigan State",3
"Indiana","Michigan State",5
"Georgia Tech","Michigan State",1
"SUNY Buffalo","Michigan State",1
"UMass Amherst","Michigan State",3
"Emory","Michigan State",1
"Georgia","Michigan State",2
"Syracuse","Michigan State",1
"Arizona State","Michigan State",1
"South Carolina","Michigan State",2
"Florida State","Michigan State",1
"Cincinnati","Michigan State",1
"Houston","Michigan State",1
"Kansas","Michigan State",1
"Tennessee","Michigan State",1
"Kentucky","Michigan State",1
"Alabama","Michigan State",1
"Stanford","Georgia Tech",1
"MIT","Georgia Tech",2
"Rochester","Georgia Tech",1
"Chicago","Georgia Tech",2
"Cornell","Georgia Tech",2
"Northwestern","Georgia Tech",1
"Michigan","Georgia Tech",1
"Columbia","Georgia Tech",1
"UPenn","Georgia Tech",2
"Carnegie Mellon","Georgia Tech",2
"UCLA","Georgia Tech",2
"NYU","Georgia Tech",1
"Minnesota","Georgia Tech",1
"Illinois, Urb. Champ.","Georgia Tech",4
"Duke","Georgia Tech",2
"Ohio State","Georgia Tech",4
"Iowa","Georgia Tech",1
"UNC","Georgia Tech",2
"Florida","Georgia Tech",2
"UT Austin","Georgia Tech",5
"Pittsburgh","Georgia Tech",4
"Washington","Georgia Tech",2
"Utah","Georgia Tech",1
"Emory","Georgia Tech",2
"Arizona State","Georgia Tech",1
"Florida State","Georgia Tech",1
"NC State","Georgia Tech",1
"Stanford","Colorado, Boulder",2
"MIT","Colorado, Boulder",2
"Harvard","Colorado, Boulder",1
"UC Berkeley","Colorado, Boulder",1
"Northwestern","Colorado, Boulder",3
"Michigan","Colorado, Boulder",1
"Columbia","Colorado, Boulder",2
"Yale","Colorado, Boulder",3
"UPenn","Colorado, Boulder",2
"Carnegie Mellon","Colorado, Boulder",2
"NYU","Colorado, Boulder",2
"Minnesota","Colorado, Boulder",3
"Illinois, Urb. Champ.","Colorado, Boulder",4
"Purdue","Colorado, Boulder",1
"Ohio State","Colorado, Boulder",2
"UNC","Colorado, Boulder",1
"Wash. U. in St. Louis","Colorado, Boulder",2
"UT Austin","Colorado, Boulder",1
"Penn State","Colorado, Boulder",3
"Washington","Colorado, Boulder",5
"Maryland","Colorado, Boulder",1
"Indiana","Colorado, Boulder",2
"Virginia","Colorado, Boulder",1
"Georgia","Colorado, Boulder",1
"South Carolina","Colorado, Boulder",1
"Houston","Colorado, Boulder",1
"Tennessee","Colorado, Boulder",1
"Stanford","UC Irvine",6
"MIT","UC Irvine",1
"Harvard","UC Irvine",1
"UC Berkeley","UC Irvine",1
"Rochester","UC Irvine",3
"Chicago","UC Irvine",4
"Northwestern","UC Irvine",1
"Michigan","UC Irvine",2
"Yale","UC Irvine",2
"UPenn","UC Irvine",1
"Carnegie Mellon","UC Irvine",2
"Wisconsin","UC Irvine",1
"UCLA","UC Irvine",4
"NYU","UC Irvine",2
"Minnesota","UC Irvine",1
"Illinois, Urb. Champ.","UC Irvine",1
"Purdue","UC Irvine",1
"Wash. U. in St. Louis","UC Irvine",1
"UT Austin","UC Irvine",1
"USC","UC Irvine",2
"UMass Amherst","UC Irvine",1
"Vanderbilt","UC Irvine",1
"Houston","UC Irvine",1
"Stanford","Arizona",1
"MIT","Arizona",1
"Harvard","Arizona",1
"UC Berkeley","Arizona",4
"Rochester","Arizona",1
"Northwestern","Arizona",4
"Michigan","Arizona",1
"Yale","Arizona",1
"UPenn","Arizona",1
"Carnegie Mellon","Arizona",3
"Wisconsin","Arizona",1
"UCLA","Arizona",1
"NYU","Arizona",4
"Minnesota","Arizona",4
"Illinois, Urb. Champ.","Arizona",4
"Purdue","Arizona",4
"Ohio State","Arizona",3
"Iowa","Arizona",3
"UNC","Arizona",2
"Wash. U. in St. Louis","Arizona",2
"Florida","Arizona",3
"UT Austin","Arizona",4
"Pittsburgh","Arizona",1
"Penn State","Arizona",1
"Washington","Arizona",2
"Maryland","Arizona",3
"Indiana","Arizona",1
"Michigan State","Arizona",2
"UC Irvine","Arizona",1
"Utah","Arizona",1
"Oregon","Arizona",1
"USC","Arizona",1
"SUNY Buffalo","Arizona",1
"TexasAM","Arizona",2
"Case Western","Arizona",1
"UC Davis","Arizona",1
"Syracuse","Arizona",1
"Arizona State","Arizona",1
"Stanford","Utah",4
"MIT","Utah",1
"UC Berkeley","Utah",1
"Rochester","Utah",1
"Northwestern","Utah",2
"UPenn","Utah",1
"UCLA","Utah",1
"NYU","Utah",1
"Minnesota","Utah",1
"Illinois, Urb. Champ.","Utah",1
"Purdue","Utah",1
"Iowa","Utah",2
"UNC","Utah",2
"Wash. U. in St. Louis","Utah",2
"Maryland","Utah",2
"Michigan State","Utah",1
"Arizona","Utah",1
"Oregon","Utah",1
"UConn","Utah",1
"Oklahoma State","Utah",1
"Stanford","Oregon",2
"MIT","Oregon",2
"Harvard","Oregon",1
"UC Berkeley","Oregon",4
"Rochester","Oregon",2
"Chicago","Oregon",1
"Northwestern","Oregon",2
"Michigan","Oregon",7
"Carnegie Mellon","Oregon",1
"Wisconsin","Oregon",1
"UCLA","Oregon",1
"NYU","Oregon",1
"Minnesota","Oregon",2
"Duke","Oregon",1
"Purdue","Oregon",2
"Ohio State","Oregon",1
"UNC","Oregon",1
"Florida","Oregon",2
"UT Austin","Oregon",1
"Washington","Oregon",3
"UC Irvine","Oregon",1
"USC","Oregon",1
"Case Western","Oregon",2
"Boston College","Oregon",1
"Stanford","USC",12
"MIT","USC",11
"Harvard","USC",9
"UC Berkeley","USC",5
"Rochester","USC",1
"Chicago","USC",7
"Cornell","USC",1
"Northwestern","USC",7
"Michigan","USC",6
"Columbia","USC",4
"Yale","USC",4
"UPenn","USC",4
"Carnegie Mellon","USC",3
"Wisconsin","USC",3
"UCLA","USC",14
"NYU","USC",3
"Minnesota","USC",1
"Illinois, Urb. Champ.","USC",2
"Duke","USC",3
"Purdue","USC",2
"Ohio State","USC",4
"Iowa","USC",3
"Wash. U. in St. Louis","USC",1
"Florida","USC",1
"UT Austin","USC",2
"Pittsburgh","USC",4
"Washington","USC",3
"Maryland","USC",1
"Indiana","USC",1
"Michigan State","USC",1
"Colorado, Boulder","USC",1
"Arizona","USC",1
"Utah","USC",1
"SUNY Buffalo","USC",1
"UMass Amherst","USC",1
"Case Western","USC",1
"Claremont","USC",1
"Arizona State","USC",1
"Oklahoma","USC",1
"Notre Dame","USC",1
"MIT","SUNY Buffalo",2
"UC Berkeley","SUNY Buffalo",1
"Rochester","SUNY Buffalo",1
"Northwestern","SUNY Buffalo",1
"Columbia","SUNY Buffalo",2
"UPenn","SUNY Buffalo",1
"Wisconsin","SUNY Buffalo",1
"UCLA","SUNY Buffalo",1
"Minnesota","SUNY Buffalo",3
"Illinois, Urb. Champ.","SUNY Buffalo",3
"Purdue","SUNY Buffalo",7
"Iowa","SUNY Buffalo",2
"Wash. U. in St. Louis","SUNY Buffalo",2
"Florida","SUNY Buffalo",2
"UT Austin","SUNY Buffalo",1
"Pittsburgh","SUNY Buffalo",1
"Penn State","SUNY Buffalo",2
"Washington","SUNY Buffalo",1
"Indiana","SUNY Buffalo",2
"USC","SUNY Buffalo",2
"UT Dallas","SUNY Buffalo",3
"Syracuse","SUNY Buffalo",1
"Florida State","SUNY Buffalo",2
"Oklahoma","SUNY Buffalo",1
"UConn","SUNY Buffalo",1
"Cincinnati","SUNY Buffalo",2
"Louisiana State","SUNY Buffalo",1
"Stanford","UT Dallas",2
"MIT","UT Dallas",3
"Harvard","UT Dallas",2
"UC Berkeley","UT Dallas",2
"Rochester","UT Dallas",3
"Chicago","UT Dallas",4
"Cornell","UT Dallas",3
"Northwestern","UT Dallas",4
"Michigan","UT Dallas",2
"Columbia","UT Dallas",2
"UPenn","UT Dallas",4
"Carnegie Mellon","UT Dallas",4
"Wisconsin","UT Dallas",2
"UCLA","UT Dallas",1
"NYU","UT Dallas",1
"Minnesota","UT Dallas",1
"Duke","UT Dallas",2
"Purdue","UT Dallas",4
"Ohio State","UT Dallas",2
"UNC","UT Dallas",2
"Wash. U. in St. Louis","UT Dallas",2
"Florida","UT Dallas",1
"UT Austin","UT Dallas",9
"Pittsburgh","UT Dallas",1
"Washington","UT Dallas",1
"Michigan State","UT Dallas",2
"TexasAM","UT Dallas",1
"UConn","UT Dallas",2
"Kentucky","UT Dallas",1
"Stanford","Virginia",4
"MIT","Virginia",2
"Harvard","Virginia",7
"Chicago","Virginia",1
"Cornell","Virginia",1
"Northwestern","Virginia",3
"Michigan","Virginia",5
"Columbia","Virginia",1
"Yale","Virginia",2
"UPenn","Virginia",2
"Carnegie Mellon","Virginia",1
"UCLA","Virginia",1
"NYU","Virginia",1
"Minnesota","Virginia",2
"Duke","Virginia",1
"Purdue","Virginia",1
"UNC","Virginia",3
"Wash. U. in St. Louis","Virginia",2
"UT Austin","Virginia",1
"Penn State","Virginia",1
"Washington","Virginia",2
"Maryland","Virginia",1
"Indiana","Virginia",1
"Michigan State","Virginia",1
"Georgia Tech","Virginia",5
"USC","Virginia",1
"Boston","Virginia",3
"Stanford","Boston",4
"MIT","Boston",17
"Harvard","Boston",13
"UC Berkeley","Boston",7
"Rochester","Boston",3
"Chicago","Boston",1
"Cornell","Boston",1
"Northwestern","Boston",2
"Michigan","Boston",6
"Columbia","Boston",1
"Yale","Boston",2
"UPenn","Boston",2
"Carnegie Mellon","Boston",1
"UCLA","Boston",3
"NYU","Boston",3
"Illinois, Urb. Champ.","Boston",1
"Purdue","Boston",1
"Ohio State","Boston",1
"Florida","Boston",1
"UT Austin","Boston",1
"Pittsburgh","Boston",1
"Penn State","Boston",3
"Washington","Boston",1
"Indiana","Boston",1
"Michigan State","Boston",2
"USC","Boston",1
"SUNY Buffalo","Boston",1
"UT Dallas","Boston",1
"Virginia","Boston",1
"UMass Amherst","Boston",1
"Case Western","Boston",1
"Boston College","Boston",1
"Rice","Boston",1
"MIT","UMass Amherst",1
"UC Berkeley","UMass Amherst",1
"Cornell","UMass Amherst",4
"Northwestern","UMass Amherst",1
"Michigan","UMass Amherst",3
"UPenn","UMass Amherst",1
"Wisconsin","UMass Amherst",2
"NYU","UMass Amherst",1
"Illinois, Urb. Champ.","UMass Amherst",4
"Duke","UMass Amherst",1
"Ohio State","UMass Amherst",1
"Iowa","UMass Amherst",2
"UNC","UMass Amherst",3
"Wash. U. in St. Louis","UMass Amherst",1
"Pittsburgh","UMass Amherst",1
"Penn State","UMass Amherst",6
"Maryland","UMass Amherst",2
"Michigan State","UMass Amherst",1
"Georgia Tech","UMass Amherst",1
"Colorado, Boulder","UMass Amherst",2
"UC Irvine","UMass Amherst",1
"UT Dallas","UMass Amherst",1
"TexasAM","UMass Amherst",1
"UC Davis","UMass Amherst",2
"Syracuse","UMass Amherst",1
"Virginia Tech","UMass Amherst",3
"Cincinnati","UMass Amherst",1
"Tennessee","UMass Amherst",1
"SMU","UMass Amherst",1
"Drexel","UMass Amherst",1
"Stanford","TexasAM",2
"MIT","TexasAM",1
"UC Berkeley","TexasAM",1
"Chicago","TexasAM",1
"Cornell","TexasAM",2
"Northwestern","TexasAM",2
"Yale","TexasAM",1
"Wisconsin","TexasAM",1
"NYU","TexasAM",1
"Minnesota","TexasAM",5
"Illinois, Urb. Champ.","TexasAM",1
"Purdue","TexasAM",2
"Iowa","TexasAM",2
"UNC","TexasAM",5
"Florida","TexasAM",1
"UT Austin","TexasAM",2
"Penn State","TexasAM",4
"Maryland","TexasAM",1
"Indiana","TexasAM",4
"Michigan State","TexasAM",1
"Colorado, Boulder","TexasAM",1
"UC Irvine","TexasAM",1
"Arizona","TexasAM",4
"Oregon","TexasAM",1
"USC","TexasAM",1
"UT Dallas","TexasAM",2
"Virginia","TexasAM",1
"UMass Amherst","TexasAM",1
"Georgia","TexasAM",1
"Arizona State","TexasAM",7
"South Carolina","TexasAM",3
"Virginia Tech","TexasAM",2
"Boston College","TexasAM",1
"Houston","TexasAM",2
"Louisiana State","TexasAM",1
"Arkansas","TexasAM",2
"Alabama","TexasAM",1
"MIT","Emory",1
"Harvard","Emory",2
"UC Berkeley","Emory",5
"Rochester","Emory",2
"Chicago","Emory",3
"Cornell","Emory",2
"Northwestern","Emory",3
"Michigan","Emory",3
"Columbia","Emory",1
"UPenn","Emory",6
"UCLA","Emory",1
"NYU","Emory",4
"Minnesota","Emory",2
"Illinois, Urb. Champ.","Emory",2
"Duke","Emory",1
"Purdue","Emory",1
"Ohio State","Emory",1
"Iowa","Emory",1
"UNC","Emory",3
"Florida","Emory",2
"UT Austin","Emory",2
"Pittsburgh","Emory",2
"Washington","Emory",1
"Indiana","Emory",2
"Georgia Tech","Emory",2
"Arizona","Emory",1
"USC","Emory",2
"TexasAM","Emory",1
"Georgia","Emory",1
"Alabama","Emory",1
"Oklahoma State","Emory",1
"Stanford","Case Western",3
"MIT","Case Western",2
"Harvard","Case Western",3
"UC Berkeley","Case Western",2
"Chicago","Case Western",3
"Michigan","Case Western",5
"Columbia","Case Western",1
"Yale","Case Western",1
"UPenn","Case Western",5
"Wisconsin","Case Western",1
"NYU","Case Western",1
"UNC","Case Western",1
"Wash. U. in St. Louis","Case Western",1
"Florida","Case Western",2
"UT Austin","Case Western",1
"Pittsburgh","Case Western",3
"Penn State","Case Western",1
"Arizona","Case Western",1
"SUNY Buffalo","Case Western",1
"Boston","Case Western",1
"South Carolina","Case Western",1
"Virginia Tech","Case Western",1
"UConn","Case Western",1
"Houston","Case Western",1
"Stanford","UC Davis",6
"Harvard","UC Davis",1
"UC Berkeley","UC Davis",1
"Rochester","UC Davis",1
"Chicago","UC Davis",2
"Cornell","UC Davis",2
"Northwestern","UC Davis",3
"Yale","UC Davis",1
"UPenn","UC Davis",3
"Minnesota","UC Davis",1
"Ohio State","UC Davis",1
"UNC","UC Davis",2
"Florida","UC Davis",1
"Washington","UC Davis",1
"Maryland","UC Davis",1
"Rice","UC Davis",2
"Stanford","Georgia",2
"MIT","Georgia",2
"UC Berkeley","Georgia",1
"Rochester","Georgia",2
"Chicago","Georgia",1
"Cornell","Georgia",1
"Michigan","Georgia",2
"Yale","Georgia",1
"UPenn","Georgia",3
"Carnegie Mellon","Georgia",1
"Wisconsin","Georgia",2
"UCLA","Georgia",2
"NYU","Georgia",1
"Minnesota","Georgia",4
"Illinois, Urb. Champ.","Georgia",5
"Purdue","Georgia",1
"Ohio State","Georgia",3
"UNC","Georgia",4
"Wash. U. in St. Louis","Georgia",1
"Florida","Georgia",2
"UT Austin","Georgia",5
"Penn State","Georgia",2
"Washington","Georgia",2
"Maryland","Georgia",1
"Indiana","Georgia",1
"Michigan State","Georgia",3
"Colorado, Boulder","Georgia",1
"Arizona","Georgia",2
"Oregon","Georgia",1
"USC","Georgia",1
"Virginia","Georgia",2
"TexasAM","Georgia",3
"Emory","Georgia",3
"Case Western","Georgia",1
"Syracuse","Georgia",1
"Arizona State","Georgia",2
"South Carolina","Georgia",1
"Florida State","Georgia",3
"UConn","Georgia",1
"Boston College","Georgia",3
"Houston","Georgia",1
"Oklahoma State","Georgia",1
"Notre Dame","Georgia",1
"Stanford","Vanderbilt",3
"Harvard","Vanderbilt",1
"UC Berkeley","Vanderbilt",2
"Chicago","Vanderbilt",5
"Cornell","Vanderbilt",2
"Northwestern","Vanderbilt",1
"Michigan","Vanderbilt",1
"UPenn","Vanderbilt",2
"Carnegie Mellon","Vanderbilt",2
"Wisconsin","Vanderbilt",2
"Illinois, Urb. Champ.","Vanderbilt",1
"Duke","Vanderbilt",3
"Purdue","Vanderbilt",2
"Ohio State","Vanderbilt",2
"Iowa","Vanderbilt",1
"UNC","Vanderbilt",2
"Indiana","Vanderbilt",2
"Colorado, Boulder","Vanderbilt",1
"Utah","Vanderbilt",1
"Louisiana State","Vanderbilt",1
"Stanford","Syracuse",1
"Rochester","Syracuse",1
"Chicago","Syracuse",1
"Cornell","Syracuse",3
"Northwestern","Syracuse",1
"Michigan","Syracuse",3
"Carnegie Mellon","Syracuse",2
"Wisconsin","Syracuse",3
"UCLA","Syracuse",1
"NYU","Syracuse",2
"Minnesota","Syracuse",1
"Illinois, Urb. Champ.","Syracuse",2
"Duke","Syracuse",1
"Purdue","Syracuse",2
"Ohio State","Syracuse",2
"Wash. U. in St. Louis","Syracuse",1
"Florida","Syracuse",2
"Penn State","Syracuse",2
"Washington","Syracuse",2
"Maryland","Syracuse",1
"Indiana","Syracuse",2
"Michigan State","Syracuse",1
"Colorado, Boulder","Syracuse",2
"Arizona","Syracuse",1
"SUNY Buffalo","Syracuse",2
"Virginia Tech","Syracuse",1
"UConn","Syracuse",1
"Cincinnati","Syracuse",3
"Tennessee","Syracuse",1
"CUNY Baruch","Syracuse",1
"Saint Louis","Syracuse",1
"Harvard","Claremont",2
"UC Berkeley","Claremont",1
"Chicago","Claremont",1
"Cornell","Claremont",1
"Michigan","Claremont",2
"UPenn","Claremont",1
"Wisconsin","Claremont",1
"UCLA","Claremont",1
"NYU","Claremont",1
"Duke","Claremont",1
"Ohio State","Claremont",1
"Pittsburgh","Claremont",1
"Washington","Claremont",1
"SUNY Buffalo","Claremont",1
"Louisiana State","Claremont",1
"Stanford","Arizona State",3
"MIT","Arizona State",1
"Harvard","Arizona State",2
"UC Berkeley","Arizona State",8
"Chicago","Arizona State",4
"Cornell","Arizona State",2
"Northwestern","Arizona State",1
"Michigan","Arizona State",3
"Yale","Arizona State",1
"UPenn","Arizona State",3
"Carnegie Mellon","Arizona State",2
"UCLA","Arizona State",4
"NYU","Arizona State",3
"Minnesota","Arizona State",3
"Illinois, Urb. Champ.","Arizona State",12
"Duke","Arizona State",1
"Purdue","Arizona State",5
"Ohio State","Arizona State",4
"UNC","Arizona State",3
"UT Austin","Arizona State",6
"Pittsburgh","Arizona State",1
"Penn State","Arizona State",3
"Washington","Arizona State",1
"Maryland","Arizona State",1
"Indiana","Arizona State",4
"Michigan State","Arizona State",9
"Arizona","Arizona State",3
"USC","Arizona State",3
"SUNY Buffalo","Arizona State",2
"Boston","Arizona State",1
"UMass Amherst","Arizona State",1
"TexasAM","Arizona State",4
"Georgia","Arizona State",2
"Syracuse","Arizona State",1
"Virginia Tech","Arizona State",1
"Florida State","Arizona State",1
"Oklahoma","Arizona State",1
"Boston College","Arizona State",1
"Cincinnati","Arizona State",1
"Houston","Arizona State",1
"Rutgers","Arizona State",1
"SMU","Arizona State",1
"Temple","Arizona State",1
"Alabama","Arizona State",2
"Iowa State","Arizona State",1
"Mississippi","Arizona State",1
"Georgetown","Arizona State",1
"NC State","Arizona State",1
"Santa Clara","Arizona State",1
"Stanford","South Carolina",2
"MIT","South Carolina",2
"Harvard","South Carolina",2
"UC Berkeley","South Carolina",2
"Yale","South Carolina",2
"UPenn","South Carolina",4
"Carnegie Mellon","South Carolina",2
"Wisconsin","South Carolina",6
"UCLA","South Carolina",2
"NYU","South Carolina",1
"Minnesota","South Carolina",5
"Illinois, Urb. Champ.","South Carolina",3
"Duke","South Carolina",3
"Purdue","South Carolina",3
"Ohio State","South Carolina",2
"Iowa","South Carolina",1
"UNC","South Carolina",2
"Wash. U. in St. Louis","South Carolina",3
"Florida","South Carolina",2
"UT Austin","South Carolina",6
"Pittsburgh","South Carolina",2
"Maryland","South Carolina",1
"Michigan State","South Carolina",4
"Georgia Tech","South Carolina",1
"Arizona","South Carolina",1
"UMass Amherst","South Carolina",1
"TexasAM","South Carolina",2
"Emory","South Carolina",1
"Georgia","South Carolina",3
"Vanderbilt","South Carolina",1
"Arizona State","South Carolina",2
"Virginia Tech","South Carolina",2
"Oklahoma","South Carolina",1
"Tennessee","South Carolina",1
"Alabama","South Carolina",1
"CUNY Baruch","South Carolina",1
"Stanford","Virginia Tech",1
"Harvard","Virginia Tech",1
"Cornell","Virginia Tech",2
"Michigan","Virginia Tech",3
"UPenn","Virginia Tech",1
"Carnegie Mellon","Virginia Tech",1
"Wisconsin","Virginia Tech",3
"UCLA","Virginia Tech",2
"NYU","Virginia Tech",1
"Illinois, Urb. Champ.","Virginia Tech",2
"Duke","Virginia Tech",2
"Purdue","Virginia Tech",3
"Iowa","Virginia Tech",1
"UNC","Virginia Tech",4
"Florida","Virginia Tech",8
"UT Austin","Virginia Tech",1
"Pittsburgh","Virginia Tech",3
"Penn State","Virginia Tech",2
"Washington","Virginia Tech",2
"Maryland","Virginia Tech",1
"Indiana","Virginia Tech",4
"Michigan State","Virginia Tech",3
"Georgia Tech","Virginia Tech",1
"Colorado, Boulder","Virginia Tech",5
"UC Irvine","Virginia Tech",1
"Arizona","Virginia Tech",1
"SUNY Buffalo","Virginia Tech",1
"Virginia","Virginia Tech",1
"UMass Amherst","Virginia Tech",2
"TexasAM","Virginia Tech",3
"Emory","Virginia Tech",1
"Georgia","Virginia Tech",4
"Arizona State","Virginia Tech",1
"South Carolina","Virginia Tech",1
"Oklahoma","Virginia Tech",1
"Rutgers","Virginia Tech",1
"Louisiana State","Virginia Tech",1
"George Washington","Virginia Tech",1
"Mississippi","Virginia Tech",1
"Missouri, St. Louis","Virginia Tech",1
"UPenn","Florida State",2
"UCLA","Florida State",2
"Illinois, Urb. Champ.","Florida State",6
"Duke","Florida State",1
"Purdue","Florida State",1
"Ohio State","Florida State",1
"Iowa","Florida State",1
"UNC","Florida State",1
"Florida","Florida State",2
"UT Austin","Florida State",1
"Penn State","Florida State",2
"Maryland","Florida State",1
"Indiana","Florida State",2
"Michigan State","Florida State",3
"Utah","Florida State",1
"TexasAM","Florida State",2
"Georgia","Florida State",6
"South Carolina","Florida State",1
"Virginia Tech","Florida State",2
"Houston","Florida State",2
"Kansas","Florida State",1
"Tennessee","Florida State",3
"Alabama","Florida State",1
"Oklahoma State","Florida State",1
"CUNY Baruch","Florida State",1
"Mississippi","Florida State",1
"Chicago","Oklahoma",2
"Northwestern","Oklahoma",1
"UPenn","Oklahoma",1
"Wisconsin","Oklahoma",1
"Illinois, Urb. Champ.","Oklahoma",3
"Iowa","Oklahoma",4
"Wash. U. in St. Louis","Oklahoma",1
"Florida","Oklahoma",3
"UT Austin","Oklahoma",1
"Pittsburgh","Oklahoma",1
"Penn State","Oklahoma",4
"Indiana","Oklahoma",3
"Michigan State","Oklahoma",1
"Colorado, Boulder","Oklahoma",1
"Arizona","Oklahoma",3
"Utah","Oklahoma",1
"Virginia","Oklahoma",1
"TexasAM","Oklahoma",1
"Georgia","Oklahoma",2
"South Carolina","Oklahoma",2
"Virginia Tech","Oklahoma",1
"Florida State","Oklahoma",1
"Rutgers","Oklahoma",1
"Oklahoma State","Oklahoma",1
"Auburn","Oklahoma",1
"MIT","Tulane",2
"Rochester","Tulane",1
"Chicago","Tulane",1
"Columbia","Tulane",2
"Yale","Tulane",2
"Carnegie Mellon","Tulane",1
"UCLA","Tulane",2
"Duke","Tulane",1
"Ohio State","Tulane",1
"UNC","Tulane",1
"Florida","Tulane",1
"UT Austin","Tulane",3
"Indiana","Tulane",1
"Michigan State","Tulane",2
"SUNY Buffalo","Tulane",1
"UMass Amherst","Tulane",1
"TexasAM","Tulane",1
"Georgia","Tulane",1
"Arizona State","Tulane",1
"Rutgers","Tulane",1
"George Washington","Tulane",1
"MIT","UConn",1
"UC Berkeley","UConn",2
"Rochester","UConn",2
"Chicago","UConn",1
"Cornell","UConn",1
"Northwestern","UConn",1
"Columbia","UConn",2
"Yale","UConn",1
"UPenn","UConn",1
"Carnegie Mellon","UConn",3
"Wisconsin","UConn",2
"UCLA","UConn",1
"NYU","UConn",2
"Minnesota","UConn",3
"Illinois, Urb. Champ.","UConn",1
"Duke","UConn",2
"Purdue","UConn",1
"Ohio State","UConn",2
"UNC","UConn",1
"Wash. U. in St. Louis","UConn",2
"Florida","UConn",2
"UT Austin","UConn",2
"Pittsburgh","UConn",2
"Penn State","UConn",4
"Washington","UConn",1
"Maryland","UConn",3
"Georgia Tech","UConn",1
"Colorado, Boulder","UConn",2
"Arizona","UConn",1
"Oregon","UConn",1
"SUNY Buffalo","UConn",4
"Boston","UConn",1
"UMass Amherst","UConn",3
"Florida State","UConn",2
"Oklahoma","UConn",1
"Kentucky","UConn",1
"Stanford","Boston College",4
"MIT","Boston College",7
"Harvard","Boston College",3
"UC Berkeley","Boston College",1
"Rochester","Boston College",7
"Chicago","Boston College",1
"Northwestern","Boston College",4
"Michigan","Boston College",4
"Columbia","Boston College",3
"UPenn","Boston College",2
"Carnegie Mellon","Boston College",2
"UCLA","Boston College",1
"NYU","Boston College",2
"Minnesota","Boston College",1
"Ohio State","Boston College",1
"UNC","Boston College",1
"Pittsburgh","Boston College",1
"Penn State","Boston College",1
"Washington","Boston College",1
"Indiana","Boston College",1
"Georgia Tech","Boston College",2
"Utah","Boston College",1
"USC","Boston College",1
"Boston","Boston College",4
"UMass Amherst","Boston College",2
"TexasAM","Boston College",2
"Emory","Boston College",1
"Georgia","Boston College",1
"Syracuse","Boston College",3
"Arizona State","Boston College",1
"Louisiana State","Boston College",1
"Alabama","Boston College",1
"Oklahoma State","Boston College",1
"Fordham","Boston College",1
"Stanford","Cincinnati",1
"UC Berkeley","Cincinnati",1
"Rochester","Cincinnati",1
"Cornell","Cincinnati",2
"Northwestern","Cincinnati",1
"Michigan","Cincinnati",3
"Columbia","Cincinnati",1
"Wisconsin","Cincinnati",3
"UCLA","Cincinnati",1
"NYU","Cincinnati",1
"Minnesota","Cincinnati",2
"Illinois, Urb. Champ.","Cincinnati",2
"Purdue","Cincinnati",1
"Ohio State","Cincinnati",2
"UNC","Cincinnati",2
"Wash. U. in St. Louis","Cincinnati",1
"Florida","Cincinnati",3
"Pittsburgh","Cincinnati",1
"Penn State","Cincinnati",1
"Maryland","Cincinnati",1
"Indiana","Cincinnati",8
"Michigan State","Cincinnati",2
"Georgia Tech","Cincinnati",1
"Utah","Cincinnati",1
"Arizona State","Cincinnati",1
"South Carolina","Cincinnati",1
"Tulane","Cincinnati",1
"Kansas","Cincinnati",1
"Arkansas","Cincinnati",1
"Tennessee","Cincinnati",1
"Kentucky","Cincinnati",2
"SMU","Cincinnati",1
"George Washington","Cincinnati",1
