has,prefers,count
"Delaware","Delaware",3
"Oregon","Oregon",0
"Kentucky","Kentucky",1
"Toledo","Toledo",0
"American","American",0
"Georgia State","Georgia State",0
"Arizona State","Arizona State",0
"Missouri, Columbia","Missouri, Columbia",1
"Utah","Utah",3
"New Hampshire","New Hampshire",0
"SUNY Albany","SUNY Albany",0
"CUNY Graduate Center","CUNY Graduate Center",1
"Clark","Clark",0
"Houston","Houston",0
"Syracuse","Syracuse",0
"Marquette","Marquette",1
"Kent State","Kent State",3
"Bowling Green State","Bowling Green State",0
"Maine","Maine",2
"Mississippi","Mississippi",0
"Washington State, Pullman","Washington State, Pullman",0
"Miami at Ohio","Miami at Ohio",0
"Kansas State","Kansas State",1
"Oklahoma","Oklahoma",1
"Howard","Howard",2
"Missouri, Kansas City","Missouri, Kansas City",0
"Nebraska, Lincoln","Nebraska, Lincoln",0
"Jewish Theol. Sem. of America","Jewish Theol. Sem. of America",12
"Saint Johns","Saint Johns",0
"Northeastern","Northeastern",1
"Texas Christian","Texas Christian",0
"Auburn","Auburn",0
"Iowa State","Iowa State",0
"Graduate Theol. Union","Graduate Theol. Union",3
"Lehigh","Lehigh",1
"Purdue","Purdue",0
"South Carolina","South Carolina",2
"North Texas, Denton","North Texas, Denton",0
"Loyola Chicago","Loyola Chicago",2
"Texas A&M","Texas A&M",2
"Arkansas, Fayetteville","Arkansas, Fayetteville",0
"Northern Arizona","Northern Arizona",1
"West Virginia","West Virginia",0
"Fordham","Fordham",1
"Alabama, Tuscaloosa","Alabama, Tuscaloosa",0
"Southern Mississippi","Southern Mississippi",1
"Akron","Akron",0
"Texas, Dallas","Texas, Dallas",0
"Nevada, Reno","Nevada, Reno",0
"Illinois State","Illinois State",2
"Southern Illinois, Carbondale","Southern Illinois, Carbondale",0
"Southern Baptist Theol. Sem.","Southern Baptist Theol. Sem.",11
"Western Michigan","Western Michigan",0
"Saint Louis","Saint Louis",0
"Texas, Arlington","Texas, Arlington",0
"Idaho, Moscow","Idaho, Moscow",0
"Texas Tech","Texas Tech",0
"Memphis","Memphis",1
"Mississippi State","Mississippi State",0
"George Mason","George Mason",0
"Oklahoma State","Oklahoma State",0
"Middle Tennessee State","Middle Tennessee State",0
"Yale","Harvard",4
"UC Berkeley","Harvard",3
"Princeton","Harvard",2
"Stanford","Harvard",1
"Chicago","Harvard",1
"Columbia","Harvard",4
"Brandeis","Harvard",1
"Johns Hopkins","Harvard",1
"UPenn","Harvard",1
"Michigan","Harvard",1
"Brown","Harvard",1
"Rochester","Harvard",1
"NYU","Harvard",1
"Duke","Harvard",2
"Virginia","Harvard",1
"New Hampshire","Harvard",1
"Harvard","Yale",3
"UC Berkeley","Yale",4
"Princeton","Yale",2
"Stanford","Yale",4
"Chicago","Yale",1
"Columbia","Yale",4
"Johns Hopkins","Yale",1
"UPenn","Yale",2
"Wisconsin, Madison","Yale",3
"Michigan","Yale",1
"Cornell","Yale",2
"Brown","Yale",2
"UNC","Yale",2
"Virginia","Yale",2
"Washington","Yale",1
"MIT","Yale",1
"UT Austin","Yale",1
"Ohio State","Yale",1
"Boston College","Yale",1
"Kent State","Yale",1
"Jewish Theol. Sem. of America","Yale",1
"Harvard","UC Berkeley",10
"Yale","UC Berkeley",1
"Princeton","UC Berkeley",7
"Stanford","UC Berkeley",3
"Chicago","UC Berkeley",1
"Columbia","UC Berkeley",5
"UPenn","UC Berkeley",1
"Wisconsin, Madison","UC Berkeley",1
"UCLA","UC Berkeley",2
"Cornell","UC Berkeley",1
"UT Austin","UC Berkeley",1
"Georgetown","UC Berkeley",1
"Harvard","Princeton",8
"Yale","Princeton",12
"UC Berkeley","Princeton",3
"Stanford","Princeton",2
"Chicago","Princeton",2
"Columbia","Princeton",2
"Brandeis","Princeton",1
"Johns Hopkins","Princeton",1
"UPenn","Princeton",5
"Wisconsin, Madison","Princeton",2
"Michigan","Princeton",1
"Northwestern","Princeton",1
"Cornell","Princeton",1
"Minnesota","Princeton",1
"UC Santa Barbara","Princeton",1
"Harvard","Stanford",10
"Yale","Stanford",1
"UC Berkeley","Stanford",8
"Princeton","Stanford",2
"Chicago","Stanford",3
"Columbia","Stanford",3
"Wisconsin, Madison","Stanford",1
"Michigan","Stanford",3
"UCLA","Stanford",5
"Virginia","Stanford",1
"Washington","Stanford",1
"Illinois, Urb. Champ.","Stanford",1
"Harvard","Chicago",5
"Yale","Chicago",7
"UC Berkeley","Chicago",1
"Princeton","Chicago",4
"Stanford","Chicago",4
"Columbia","Chicago",5
"Johns Hopkins","Chicago",1
"Wisconsin, Madison","Chicago",1
"Michigan","Chicago",1
"Brown","Chicago",2
"Notre Dame","Chicago",1
"Harvard","Columbia",16
"Yale","Columbia",8
"UC Berkeley","Columbia",3
"Princeton","Columbia",5
"Stanford","Columbia",6
"Chicago","Columbia",7
"Brandeis","Columbia",2
"Johns Hopkins","Columbia",1
"UPenn","Columbia",2
"Wisconsin, Madison","Columbia",1
"Michigan","Columbia",1
"UCLA","Columbia",1
"Northwestern","Columbia",3
"Rochester","Columbia",2
"NYU","Columbia",2
"Duke","Columbia",1
"Rutgers","Columbia",2
"UT Austin","Columbia",2
"Illinois, Urb. Champ.","Columbia",1
"CUNY Graduate Center","Columbia",1
"Harvard","Brandeis",3
"Yale","Brandeis",1
"UC Berkeley","Brandeis",2
"Stanford","Brandeis",1
"Chicago","Brandeis",1
"Columbia","Brandeis",1
"Johns Hopkins","Brandeis",1
"Northwestern","Brandeis",1
"Kansas","Brandeis",1
"Harvard","Johns Hopkins",2
"Yale","Johns Hopkins",1
"UC Berkeley","Johns Hopkins",1
"Princeton","Johns Hopkins",1
"Stanford","Johns Hopkins",4
"Columbia","Johns Hopkins",4
"Wisconsin, Madison","Johns Hopkins",2
"Michigan","Johns Hopkins",2
"Rochester","Johns Hopkins",2
"Rutgers","Johns Hopkins",1
"UT Austin","Johns Hopkins",1
"Illinois, Urb. Champ.","Johns Hopkins",1
"UC Santa Barbara","Johns Hopkins",1
"Harvard","UPenn",8
"Yale","UPenn",5
"UC Berkeley","UPenn",2
"Princeton","UPenn",2
"Stanford","UPenn",1
"Chicago","UPenn",2
"Columbia","UPenn",3
"Wisconsin, Madison","UPenn",3
"Michigan","UPenn",3
"UCLA","UPenn",1
"Brown","UPenn",1
"Duke","UPenn",1
"SUNY Stony Brook","UPenn",1
"Wash. U. St. Louis","UPenn",1
"Michigan State","UPenn",1
"SUNY Binghamton","UPenn",1
"Harvard","Wisconsin, Madison",1
"Yale","Wisconsin, Madison",5
"UC Berkeley","Wisconsin, Madison",6
"Princeton","Wisconsin, Madison",3
"Stanford","Wisconsin, Madison",1
"Chicago","Wisconsin, Madison",1
"Columbia","Wisconsin, Madison",6
"Brandeis","Wisconsin, Madison",1
"Michigan","Wisconsin, Madison",3
"Northwestern","Wisconsin, Madison",2
"Cornell","Wisconsin, Madison",1
"Brown","Wisconsin, Madison",1
"UC San Diego","Wisconsin, Madison",1
"Minnesota","Wisconsin, Madison",3
"UNC","Wisconsin, Madison",2
"MIT","Wisconsin, Madison",1
"UC Riverside","Wisconsin, Madison",1
"UC Irvine","Wisconsin, Madison",1
"UC Santa Cruz","Wisconsin, Madison",1
"CUNY Graduate Center","Wisconsin, Madison",1
"Harvard","Michigan",9
"Yale","Michigan",5
"UC Berkeley","Michigan",6
"Princeton","Michigan",8
"Stanford","Michigan",7
"Chicago","Michigan",6
"Columbia","Michigan",9
"Brandeis","Michigan",1
"Johns Hopkins","Michigan",4
"UPenn","Michigan",5
"Wisconsin, Madison","Michigan",2
"UCLA","Michigan",1
"Northwestern","Michigan",2
"Brown","Michigan",1
"UC Davis","Michigan",1
"NYU","Michigan",2
"Duke","Michigan",2
"Minnesota","Michigan",4
"Rutgers","Michigan",1
"Virginia","Michigan",2
"Washington","Michigan",1
"UT Austin","Michigan",1
"Indiana","Michigan",1
"SUNY Stony Brook","Michigan",1
"UC Santa Barbara","Michigan",1
"Notre Dame","Michigan",1
"UC Santa Cruz","Michigan",1
"UMass Amherst","Michigan",1
"Case Western","Michigan",1
"Harvard","UCLA",4
"Yale","UCLA",6
"UC Berkeley","UCLA",6
"Princeton","UCLA",7
"Stanford","UCLA",6
"Chicago","UCLA",4
"Columbia","UCLA",4
"Johns Hopkins","UCLA",2
"Wisconsin, Madison","UCLA",1
"Michigan","UCLA",1
"Northwestern","UCLA",1
"Cornell","UCLA",3
"Brown","UCLA",1
"Rochester","UCLA",1
"Washington","UCLA",2
"Illinois, Urb. Champ.","UCLA",1
"Michigan State","UCLA",1
"Boston College","UCLA",1
"Kansas","UCLA",1
"Harvard","Northwestern",8
"Yale","Northwestern",9
"UC Berkeley","Northwestern",4
"Princeton","Northwestern",2
"Chicago","Northwestern",3
"Columbia","Northwestern",1
"Brandeis","Northwestern",1
"Johns Hopkins","Northwestern",1
"UPenn","Northwestern",2
"Wisconsin, Madison","Northwestern",2
"Michigan","Northwestern",3
"UCLA","Northwestern",2
"Rutgers","Northwestern",1
"UNC","Northwestern",1
"UT Austin","Northwestern",1
"Indiana","Northwestern",1
"Georgetown","Northwestern",1
"Ohio State","Northwestern",1
"Kent State","Northwestern",1
"Harvard","Cornell",5
"Yale","Cornell",6
"UC Berkeley","Cornell",1
"Princeton","Cornell",2
"Stanford","Cornell",1
"Chicago","Cornell",2
"Columbia","Cornell",2
"UPenn","Cornell",1
"Michigan","Cornell",1
"UCLA","Cornell",1
"Northwestern","Cornell",1
"UC Davis","Cornell",1
"NYU","Cornell",2
"Duke","Cornell",1
"UT Austin","Cornell",1
"Illinois, Urb. Champ.","Cornell",1
"UC Irvine","Cornell",1
"Southern Illinois, Carbondale","Cornell",1
"Harvard","Brown",7
"Yale","Brown",2
"UC Berkeley","Brown",4
"Stanford","Brown",1
"Chicago","Brown",4
"Columbia","Brown",3
"Wisconsin, Madison","Brown",1
"Michigan","Brown",3
"Northwestern","Brown",1
"UC Davis","Brown",1
"Washington","Brown",1
"UT Austin","Brown",1
"Indiana","Brown",1
"Georgetown","Brown",1
"Harvard","UC Davis",1
"Yale","UC Davis",2
"UC Berkeley","UC Davis",7
"Princeton","UC Davis",2
"Stanford","UC Davis",5
"Chicago","UC Davis",1
"Brandeis","UC Davis",1
"Johns Hopkins","UC Davis",1
"UPenn","UC Davis",1
"Michigan","UC Davis",3
"UCLA","UC Davis",4
"Cornell","UC Davis",1
"Brown","UC Davis",1
"Harvard","Rochester",1
"Yale","Rochester",1
"Princeton","Rochester",4
"Stanford","Rochester",2
"Chicago","Rochester",2
"UC San Diego","Rochester",2
"Minnesota","Rochester",1
"Virginia","Rochester",1
"William and Mary","Rochester",1
"Harvard","NYU",1
"Yale","NYU",7
"UC Berkeley","NYU",4
"Princeton","NYU",2
"Stanford","NYU",2
"Chicago","NYU",4
"Columbia","NYU",3
"Brandeis","NYU",1
"Johns Hopkins","NYU",3
"UPenn","NYU",2
"Wisconsin, Madison","NYU",1
"Michigan","NYU",2
"UCLA","NYU",1
"Northwestern","NYU",3
"UC Davis","NYU",1
"Rochester","NYU",2
"UC San Diego","NYU",1
"Duke","NYU",2
"UNC","NYU",1
"Illinois, Chicago","NYU",1
"Harvard","UC San Diego",5
"Yale","UC San Diego",3
"UC Berkeley","UC San Diego",3
"Stanford","UC San Diego",2
"Chicago","UC San Diego",5
"Columbia","UC San Diego",4
"Johns Hopkins","UC San Diego",1
"Wisconsin, Madison","UC San Diego",1
"Michigan","UC San Diego",4
"UCLA","UC San Diego",2
"Northwestern","UC San Diego",1
"Brown","UC San Diego",2
"UC Davis","UC San Diego",1
"NYU","UC San Diego",1
"Minnesota","UC San Diego",1
"UT Austin","UC San Diego",1
"UC Santa Barbara","UC San Diego",1
"Harvard","Duke",2
"Yale","Duke",8
"UC Berkeley","Duke",1
"Princeton","Duke",2
"Stanford","Duke",1
"Chicago","Duke",3
"Columbia","Duke",4
"Johns Hopkins","Duke",3
"Wisconsin, Madison","Duke",2
"Michigan","Duke",4
"UCLA","Duke",2
"Brown","Duke",1
"UNC","Duke",2
"Virginia","Duke",2
"Illinois, Urb. Champ.","Duke",1
"George Washington","Duke",1
"Purdue","Duke",1
"Harvard","Minnesota",1
"Yale","Minnesota",5
"UC Berkeley","Minnesota",3
"Princeton","Minnesota",2
"Stanford","Minnesota",2
"Chicago","Minnesota",3
"Columbia","Minnesota",1
"UPenn","Minnesota",2
"Wisconsin, Madison","Minnesota",6
"Michigan","Minnesota",4
"UCLA","Minnesota",5
"NYU","Minnesota",3
"Duke","Minnesota",1
"Rutgers","Minnesota",2
"Indiana","Minnesota",1
"Texas Christian","Minnesota",1
"Harvard","Rutgers",4
"Yale","Rutgers",5
"UC Berkeley","Rutgers",3
"Princeton","Rutgers",5
"Stanford","Rutgers",2
"Chicago","Rutgers",4
"Columbia","Rutgers",12
"Johns Hopkins","Rutgers",1
"UPenn","Rutgers",3
"Wisconsin, Madison","Rutgers",3
"Michigan","Rutgers",4
"UCLA","Rutgers",3
"Northwestern","Rutgers",1
"Cornell","Rutgers",4
"Rochester","Rutgers",1
"NYU","Rutgers",1
"Minnesota","Rutgers",1
"UNC","Rutgers",1
"USC","Rutgers",1
"MIT","Rutgers",1
"Emory","Rutgers",1
"UC Riverside","Rutgers",1
"Northern Illinois","Rutgers",1
"Illinois, Chicago","Rutgers",1
"CUNY Graduate Center","Rutgers",1
"Harvard","UNC",4
"Yale","UNC",6
"UC Berkeley","UNC",2
"Princeton","UNC",3
"Stanford","UNC",3
"Chicago","UNC",3
"Columbia","UNC",3
"UPenn","UNC",1
"Wisconsin, Madison","UNC",3
"Michigan","UNC",3
"Northwestern","UNC",1
"Cornell","UNC",2
"UC Davis","UNC",1
"NYU","UNC",1
"UC San Diego","UNC",2
"Duke","UNC",1
"Rutgers","UNC",1
"Indiana","UNC",1
"New Mexico","UNC",1
"Iowa","UNC",1
"Harvard","Virginia",4
"Yale","Virginia",10
"UC Berkeley","Virginia",4
"Princeton","Virginia",3
"Chicago","Virginia",3
"Columbia","Virginia",2
"Johns Hopkins","Virginia",2
"UPenn","Virginia",1
"Wisconsin, Madison","Virginia",3
"Michigan","Virginia",1
"UCLA","Virginia",2
"Cornell","Virginia",1
"UC Davis","Virginia",1
"NYU","Virginia",1
"UC San Diego","Virginia",1
"Rutgers","Virginia",1
"Washington","Virginia",1
"MIT","Virginia",1
"UT Austin","Virginia",1
"Illinois, Urb. Champ.","Virginia",1
"Tufts","Virginia",2
"Ohio State","Virginia",1
"Harvard","USC",5
"Yale","USC",2
"UC Berkeley","USC",4
"Princeton","USC",3
"Stanford","USC",4
"Chicago","USC",3
"Columbia","USC",4
"UPenn","USC",1
"Wisconsin, Madison","USC",1
"Northwestern","USC",1
"UC Davis","USC",1
"UC San Diego","USC",1
"Harvard","Washington",3
"Yale","Washington",2
"UC Berkeley","Washington",7
"Princeton","Washington",1
"Stanford","Washington",5
"Columbia","Washington",1
"Johns Hopkins","Washington",2
"UPenn","Washington",2
"Wisconsin, Madison","Washington",2
"Michigan","Washington",1
"Northwestern","Washington",1
"Cornell","Washington",3
"UC San Diego","Washington",2
"Duke","Washington",1
"Minnesota","Washington",1
"Rutgers","Washington",1
"Virginia","Washington",2
"Indiana","Washington",1
"Harvard","MIT",7
"UC Berkeley","MIT",2
"Columbia","MIT",2
"Michigan","MIT",1
"NYU","MIT",1
"Virginia","MIT",2
"Penn. State","MIT",1
"Yale","UT Austin",10
"UC Berkeley","UT Austin",2
"Princeton","UT Austin",1
"Stanford","UT Austin",5
"Chicago","UT Austin",3
"Columbia","UT Austin",2
"Brandeis","UT Austin",1
"Johns Hopkins","UT Austin",5
"UPenn","UT Austin",3
"Wisconsin, Madison","UT Austin",3
"Michigan","UT Austin",3
"UCLA","UT Austin",2
"Cornell","UT Austin",3
"Brown","UT Austin",1
"NYU","UT Austin",1
"UC San Diego","UT Austin",1
"Minnesota","UT Austin",2
"Rutgers","UT Austin",1
"UNC","UT Austin",1
"Washington","UT Austin",1
"Indiana","UT Austin",1
"Ohio State","UT Austin",1
"Miami","UT Austin",1
"Tulane","UT Austin",1
"Harvard","Emory",1
"Yale","Emory",2
"UC Berkeley","Emory",4
"Stanford","Emory",7
"Chicago","Emory",2
"Brandeis","Emory",1
"Johns Hopkins","Emory",2
"UPenn","Emory",3
"Michigan","Emory",3
"NYU","Emory",2
"Duke","Emory",2
"Kent State","Emory",1
"Harvard","Indiana",2
"Yale","Indiana",3
"UC Berkeley","Indiana",2
"Princeton","Indiana",3
"Chicago","Indiana",4
"Columbia","Indiana",1
"Brandeis","Indiana",2
"Johns Hopkins","Indiana",1
"UPenn","Indiana",3
"Michigan","Indiana",4
"UCLA","Indiana",1
"Cornell","Indiana",2
"Brown","Indiana",1
"NYU","Indiana",1
"Minnesota","Indiana",2
"Rutgers","Indiana",1
"UNC","Indiana",1
"Virginia","Indiana",1
"Illinois, Urb. Champ.","Indiana",1
"Michigan State","Indiana",1
"UC Santa Barbara","Indiana",1
"Georgetown","Indiana",1
"Carnegie Mellon","Indiana",1
"UConn","Indiana",1
"Harvard","SUNY Stony Brook",3
"Yale","SUNY Stony Brook",6
"UC Berkeley","SUNY Stony Brook",3
"Stanford","SUNY Stony Brook",3
"Chicago","SUNY Stony Brook",3
"Columbia","SUNY Stony Brook",2
"UPenn","SUNY Stony Brook",3
"Wisconsin, Madison","SUNY Stony Brook",1
"Michigan","SUNY Stony Brook",1
"UCLA","SUNY Stony Brook",1
"NYU","SUNY Stony Brook",1
"Rutgers","SUNY Stony Brook",1
"Maryland","SUNY Stony Brook",1
"Harvard","Illinois, Urb. Champ.",5
"Yale","Illinois, Urb. Champ.",6
"UC Berkeley","Illinois, Urb. Champ.",7
"Princeton","Illinois, Urb. Champ.",1
"Stanford","Illinois, Urb. Champ.",5
"Chicago","Illinois, Urb. Champ.",3
"Brandeis","Illinois, Urb. Champ.",1
"Wisconsin, Madison","Illinois, Urb. Champ.",2
"Michigan","Illinois, Urb. Champ.",5
"UCLA","Illinois, Urb. Champ.",2
"Northwestern","Illinois, Urb. Champ.",2
"Cornell","Illinois, Urb. Champ.",1
"Brown","Illinois, Urb. Champ.",2
"UC Davis","Illinois, Urb. Champ.",1
"Rochester","Illinois, Urb. Champ.",1
"NYU","Illinois, Urb. Champ.",1
"Rutgers","Illinois, Urb. Champ.",1
"Wash. U. St. Louis","Illinois, Urb. Champ.",1
"UC Riverside","Illinois, Urb. Champ.",1
"Pittsburgh","Illinois, Urb. Champ.",1
"UC Santa Cruz","Illinois, Urb. Champ.",1
"Harvard","Wash. U. St. Louis",5
"Yale","Wash. U. St. Louis",1
"Princeton","Wash. U. St. Louis",1
"Stanford","Wash. U. St. Louis",2
"Chicago","Wash. U. St. Louis",3
"Columbia","Wash. U. St. Louis",2
"Brandeis","Wash. U. St. Louis",1
"Johns Hopkins","Wash. U. St. Louis",3
"UPenn","Wash. U. St. Louis",1
"Wisconsin, Madison","Wash. U. St. Louis",1
"Northwestern","Wash. U. St. Louis",1
"NYU","Wash. U. St. Louis",1
"Virginia","Wash. U. St. Louis",1
"Washington","Wash. U. St. Louis",1
"Michigan State","Wash. U. St. Louis",1
"Harvard","UC Riverside",2
"Yale","UC Riverside",2
"UC Berkeley","UC Riverside",1
"Princeton","UC Riverside",1
"Chicago","UC Riverside",5
"Columbia","UC Riverside",1
"Johns Hopkins","UC Riverside",1
"Michigan","UC Riverside",2
"UCLA","UC Riverside",5
"Cornell","UC Riverside",2
"NYU","UC Riverside",2
"Virginia","UC Riverside",1
"Washington","UC Riverside",1
"Wash. U. St. Louis","UC Riverside",1
"Oklahoma State","UC Riverside",1
"Harvard","Michigan State",2
"Yale","Michigan State",2
"Princeton","Michigan State",1
"Stanford","Michigan State",2
"Chicago","Michigan State",4
"Columbia","Michigan State",1
"Johns Hopkins","Michigan State",2
"Wisconsin, Madison","Michigan State",2
"Michigan","Michigan State",5
"UCLA","Michigan State",1
"Cornell","Michigan State",1
"Brown","Michigan State",1
"NYU","Michigan State",1
"UC San Diego","Michigan State",1
"Minnesota","Michigan State",2
"Rutgers","Michigan State",1
"Washington","Michigan State",1
"UT Austin","Michigan State",1
"Indiana","Michigan State",2
"Arizona","Michigan State",1
"Boston Univ.","Michigan State",1
"Vanderbilt","Michigan State",1
"Miami","Michigan State",1
"Harvard","UC Irvine",1
"Yale","UC Irvine",1
"UC Berkeley","UC Irvine",6
"Princeton","UC Irvine",1
"Stanford","UC Irvine",2
"Chicago","UC Irvine",2
"Wisconsin, Madison","UC Irvine",1
"UCLA","UC Irvine",4
"Cornell","UC Irvine",2
"NYU","UC Irvine",2
"Minnesota","UC Irvine",1
"UNC","UC Irvine",1
"USC","UC Irvine",1
"UT Austin","UC Irvine",2
"Emory","UC Irvine",1
"SUNY Stony Brook","UC Irvine",1
"Harvard","UC Santa Barbara",1
"Yale","UC Santa Barbara",3
"UC Berkeley","UC Santa Barbara",4
"Princeton","UC Santa Barbara",4
"Stanford","UC Santa Barbara",1
"Columbia","UC Santa Barbara",1
"Brandeis","UC Santa Barbara",1
"Johns Hopkins","UC Santa Barbara",1
"UPenn","UC Santa Barbara",1
"Wisconsin, Madison","UC Santa Barbara",1
"Michigan","UC Santa Barbara",3
"UCLA","UC Santa Barbara",6
"Northwestern","UC Santa Barbara",2
"Cornell","UC Santa Barbara",1
"NYU","UC Santa Barbara",1
"UC San Diego","UC Santa Barbara",2
"Rutgers","UC Santa Barbara",1
"Washington","UC Santa Barbara",1
"SUNY Stony Brook","UC Santa Barbara",1
"UC Irvine","UC Santa Barbara",1
"Arizona","UC Santa Barbara",1
"Harvard","SUNY Binghamton",1
"Princeton","SUNY Binghamton",1
"Stanford","SUNY Binghamton",1
"Chicago","SUNY Binghamton",5
"Columbia","SUNY Binghamton",2
"Brandeis","SUNY Binghamton",1
"UPenn","SUNY Binghamton",1
"Wisconsin, Madison","SUNY Binghamton",3
"Michigan","SUNY Binghamton",2
"UCLA","SUNY Binghamton",5
"Northwestern","SUNY Binghamton",1
"Minnesota","SUNY Binghamton",2
"Rutgers","SUNY Binghamton",1
"Florida","SUNY Binghamton",1
"Harvard","Georgetown",7
"Yale","Georgetown",2
"UC Berkeley","Georgetown",2
"Princeton","Georgetown",1
"Stanford","Georgetown",6
"Columbia","Georgetown",2
"Brandeis","Georgetown",1
"Johns Hopkins","Georgetown",1
"UPenn","Georgetown",1
"Wisconsin, Madison","Georgetown",1
"Northwestern","Georgetown",1
"Cornell","Georgetown",1
"Brown","Georgetown",1
"Rochester","Georgetown",1
"Duke","Georgetown",1
"UNC","Georgetown",1
"Washington","Georgetown",1
"UT Austin","Georgetown",1
"SUNY Binghamton","Georgetown",1
"Catholic Univ. America","Georgetown",1
"George Washington","Georgetown",1
"Yale","Arizona",2
"UC Berkeley","Arizona",1
"Chicago","Arizona",3
"Columbia","Arizona",3
"Brandeis","Arizona",1
"UPenn","Arizona",2
"Wisconsin, Madison","Arizona",1
"Michigan","Arizona",2
"UCLA","Arizona",3
"Cornell","Arizona",1
"Rutgers","Arizona",2
"MIT","Arizona",1
"Indiana","Arizona",1
"Illinois, Urb. Champ.","Arizona",1
"Notre Dame","Arizona",1
"Nebraska, Lincoln","Arizona",1
"Harvard","Maryland",4
"Yale","Maryland",4
"UC Berkeley","Maryland",1
"Stanford","Maryland",1
"Chicago","Maryland",4
"Columbia","Maryland",2
"Brandeis","Maryland",2
"Johns Hopkins","Maryland",1
"UPenn","Maryland",1
"Wisconsin, Madison","Maryland",4
"Michigan","Maryland",2
"UCLA","Maryland",1
"Northwestern","Maryland",1
"Brown","Maryland",1
"Rochester","Maryland",1
"NYU","Maryland",2
"UNC","Maryland",3
"Michigan State","Maryland",1
"Kent State","Maryland",1
"Harvard","Catholic Univ. America",3
"Princeton","Catholic Univ. America",3
"Stanford","Catholic Univ. America",3
"Chicago","Catholic Univ. America",2
"Columbia","Catholic Univ. America",2
"Michigan","Catholic Univ. America",1
"Cornell","Catholic Univ. America",1
"Brown","Catholic Univ. America",1
"Harvard","Florida",1
"UC Berkeley","Florida",4
"Princeton","Florida",2
"Stanford","Florida",3
"Chicago","Florida",1
"Columbia","Florida",1
"Brandeis","Florida",2
"Johns Hopkins","Florida",1
"Wisconsin, Madison","Florida",6
"UCLA","Florida",2
"Cornell","Florida",2
"Brown","Florida",2
"Duke","Florida",3
"Minnesota","Florida",1
"UNC","Florida",2
"Virginia","Florida",1
"Carnegie Mellon","Florida",1
"Rice","Florida",1
"Harvard","Carnegie Mellon",2
"Yale","Carnegie Mellon",1
"Stanford","Carnegie Mellon",1
"Columbia","Carnegie Mellon",1
"UPenn","Carnegie Mellon",2
"Wisconsin, Madison","Carnegie Mellon",1
"Michigan","Carnegie Mellon",2
"Northwestern","Carnegie Mellon",1
"Minnesota","Carnegie Mellon",3
"Rutgers","Carnegie Mellon",1
"Virginia","Carnegie Mellon",1
"Pittsburgh","Carnegie Mellon",1
"Harvard","Pittsburgh",2
"Chicago","Pittsburgh",2
"Johns Hopkins","Pittsburgh",1
"UPenn","Pittsburgh",1
"Wisconsin, Madison","Pittsburgh",6
"Michigan","Pittsburgh",3
"Brown","Pittsburgh",1
"Duke","Pittsburgh",1
"Michigan State","Pittsburgh",1
"SUNY Buffalo","Pittsburgh",1
"Boston College","Pittsburgh",1
